"","ATCOCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"371475","5710AWA11415","cdiaptj","",NA,"Chargot Road","","","","","","Chargot Road","","Thompson Avenue","","","","NW","E0035868","Victoria Park","Cardiff","","","","","",1,"U",315621,177105,-3.216632002,51.4865781334,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:14:57",2,"rev","act"
"371476","5710AWA11416","cdijgag","",NA,"The Insole","","","","177 Pencisely Rd","","Pencisely Road","","West Orchard Crescent","","","","W","E0054009","Llandaff","Cardiff","","","","","",1,"U",315101,177319,-3.2241708275,51.4884239369,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371477","5710AWA11423","cdijdwd","17",NA,"Palace Road","","","","85 Pencisely Road","","Pencisely Road","","Palace Road","","","","NW","E0054009","Llandaff","Cardiff","","","","","",1,"U",315803,177369,-3.2140744903,51.4889785151,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:15:02",1,"rev","act"
"371478","5710AWA11583","cdijata","",NA,"Powderham Drive","","Sevenoaks Park","","36 Virgil Street","","Virgil Street","","Powderham Drive","","","","NE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317238,175318,-3.1929298933,51.4707531098,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371479","5710AWA11585","cdijajm","2",NA,"Eddystone Close","","","","5 Eddystone Close","","Eddystone Close","","Powderham Drive","","","","SW","E0035836","Leckwith","Cardiff","","","","","",1,"U",317111,175419,-3.1947816311,51.4716424382,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371480","5710AWA11586","cdidpj","5601 0449",NA,"Ninian Park School","","","","Ninian Park School","","Sloper Road","","Virgil Street","","","","SE","E0054006","Grangetown","Cardiff","","","","","",0,"U",317080,175163,-3.1951676954,51.4693365649,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371482","5710AWA11541","cdidpt","",NA,"Red House Road","","","","","","Grand Avenue","","Red House Road","","","","SW","N0075390","Ely","Cardiff","","","","","",0,"U",313486,176383,-3.2471957657,51.4797647923,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:32:20",1,"rev","act"
"371483","5710AWA11542","cdijpjm","65",NA,"Howell Road","","","","159 Grand Avenue","","Grand Avenue","","Howell Road","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",313198,176246,-3.2513082004,51.4784890707,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371484","5710AWA11543","cdijptm","81",NA,"St Francis Road","","Wilson Road","","217 Grand Avenue","","Grand Avenue","","Wilson Road","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",312970,176104,-3.254555439,51.4771775056,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:12",1,"rev","act"
"371485","5710AWA11544","cdijpjd","95",NA,"Parker Road","","Foxglove Close","","261 Grand Avenue","","Grand Avenue","","Foxglove Close","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",312757,175979,-3.2575907681,51.4760209867,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:14",1,"rev","act"
"371486","5710AWA11545","cdijpma","109",NA,"Mcdonald Rd","","","","323 Grand Avenue","","Grand Avenue","","McDonald Road","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",312562,175904,-3.2603792283,51.4753166422,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:32:25",1,"rev","act"
"371487","5710AWA11549","cdijpga","37",NA,"Cadvan Rd","","","","178 Archer Rd","","Archer Road","","Pethybridge Road","","","","NE","N0075390","Ely","Cardiff","","","","","",1,"U",312784,176592,-3.2573536599,51.4815356137,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:19",1,"rev","act"
"371488","5710AWA11550","cdijpdj","30",NA,"Archer Road","","","","151 Archer Rd","","Archer Road","","Pethybridge Road","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",312902,176578,-3.2556513718,51.4814279702,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-07-10T00:00:00",0,"new","act"
"371489","5710AWA11489","cdidmdw","5601 0025",NA,"Cowbridge Road","","Culverhouse Cross","","","","Cowbridge Road West","","Michaelston Road","","","","NE","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312035,175054,-3.2677534479,51.4675939306,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:19:27",1,"rev","act"
"371490","5710AWA11490","cdidmgj","5601 0249",NA,"Culverhouse Pub","","Ely Cemetery Gates","","","","Cowbridge Road West","","Knightswell Road","","opp","","NE","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312308,175250,-3.2638730079,51.4693982639,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:04",1,"rev","act"
"371491","5710AWA11491","cdidmga","5601 0403",NA,"Cyntwell Avenue","","","","","","Heol Trelai","","Cyntwell Avenue","","opp","","W","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312728,175350,-3.257852661,51.4703622163,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:36",2,"rev","act"
"371492","5710AWA11492","cdidmgd","5601 0404",NA,"Cyntwell Avenue","","","","","","Heol Trelai","","Cyntwell Avenue","","","","E","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312745,175361,-3.2576106937,51.4704637242,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:19:36",1,"rev","act"
"371493","5710AWA11493","cdiamdp","",NA,"Ty Newydd Ely Stop 2","","","","Immanuel Church","","Heol Trelai","","Caerau Lane","","opp","","E","E0053998","Caerau","Cardiff","","","","","",1,"U",312945,175341,-3.2547270822,51.4703147839,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:35",2,"rev","act"
"371494","5710AWA11494","cdiamdm","5601 0405",NA,"Ty Newydd Ely Stop 1","","","","Immanuel Church","","Heol Trelai","","","","o/s","","W","E0053998","Caerau","Cardiff","","","","","",1,"U",312946,175326,-3.2547089889,51.4701800977,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:34",2,"rev","act"
"371497","5710AWA11469","cdiamgp","",NA,"Albert Street","","","","Admiral Napier","","Cowbridge Road East","","Delta Street","","opp","","E","E0053999","Canton","Cardiff","","","","","",1,"U",316744,176523,-3.2003248004,51.4815129146,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:51:53",2,"rev","act"
"371498","5710AWA11470","cdidad","5601 0039",NA,"Police Station","","Canton Police Station","","Penllyn Road","","Cowbridge Road East","","Library Street","","nr","","NW","E0053999","Canton","Cardiff","","","","","",0,"U",316562,176549,-3.2029512336,51.4817197855,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:51:55",2,"rev","act"
"371499","5710AWA11471","cdiampa","5601 0038",NA,"Police Station","","Canton Police Station","","Iceland Store","","Cowbridge Road East","","Library Street","","o/s","","SE","E0053999","Canton","Cardiff","","","","","",1,"U",316537,176568,-3.2033156605,51.4818868924,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:51:56",2,"rev","act"
"371500","5710AWA11472","cdiamgt","5601 0098",NA,"Radnor Court","","Radnor Court","","","","Cowbridge Road East","","Beda Road","","","","NW","E0053999","Canton","Cardiff","","","","","",1,"U",316289,176590,-3.2068914008,51.4820479601,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:18:52",1,"rev","act"
"371501","5710AWA11515","cdiajmp","BCT",NA,"Amroth Road","","","","","","Amroth Road","","Narberth Road","","","","SE","E0053998","Caerau","Cardiff","","","","","",1,"U",313910,176178,-3.2410416649,51.477986746,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:32:40",2,"rev","act"
"371502","5710AWA11516","cdiajwt","5601 0463",NA,"Narberth Road","","","","","","Amroth Road","","Narberth Road","","o/s","","NW","E0053998","Caerau","Cardiff","","","","","",1,"U",313897,176173,-3.2412275903,51.4779398179,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:21",1,"rev","act"
"371503","5710AWA11406","cdidpja","5601 0482",NA,"Pwllmelin Road","","Keyston Road","","Pwllmelin Stores","","Pwllmelin Road","","Elfed Green","","opp","","E","E0054004","Fairwater","Cardiff","","","","","",1,"U",314252,178102,-3.236586196,51.4953343428,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:35:13",2,"rev","act"
"371504","5710AWA11407","cdidmwj","",NA,"Bishop of Llandaff","","","","Bishop of Llandaff High School","","Pwllmelin Road","","Rockwood Close","","o/s","","E","E0054004","Fairwater","Cardiff","","","","","",1,"U",314526,178038,-3.2326247059,51.4948005712,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:35:11",2,"rev","act"
"371505","5710AWA11422","cdijgap","13",NA,"Western Avenue","","","","2 Palace Road","","Palace Road","","Cardiff Road","","","","N","E0054009","Llandaff","Cardiff","","","","","",1,"U",315697,177733,-3.2156878849,51.4922348604,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371508","5710AWA11457","cdidmjm","5601 0242",NA,"Llanover Road","","","","","","Michaelston Road","","Llanover Road","","opp","","SW","E0035824","Cyntwell","Cardiff","","","","","",1,"U",311995,175150,-3.2683530795,51.4684506767,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:44:25",1,"rev","act"
"371509","5710AWA11458","cdiajtp","49",NA,"Farmhouse Way","","","","","","Caerau Lane","","Farmhouse Way","","opp","","SW","E0053998","Caerau","Cardiff","","","","","",1,"U",312670,175089,-3.2586228957,51.4680070385,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:44:27",3,"rev","act"
"371510","5710AWA11459","cdiajtw","50",NA,"Farmhouse Way","","","","174 Caerau Lane","","Caerau Lane","","Farmhouse Way","","","","NE","E0053998","Caerau","Cardiff","","","","","",1,"U",312657,175074,-3.2588062877,51.4678701893,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:52:09",2,"rev","act"
"371511","5710AWA11460","cdiajwm","42",NA,"Lon Owain","","","","150 Caerau Lane","","Caerau Lane","","Lon Owain","","","","NE","E0053998","Caerau","Cardiff","","","","","",1,"U",312759,175259,-3.2573839731,51.469548973,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-30T00:00:00",0,"new","act"
"371512","5710AWA11581","cdijawg","",NA,"Wynnstay Close","","Ninian Park School","","Ninian Park School","","Virgil Street","","Sloper Road","","","","NE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317073,175206,-3.1952785529,51.4697220883,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2008-05-06T00:00:00",0,"new","act"
"371513","5710AWA11484","cdiajpw","5601 0346",NA,"Dusty Forge","","","","","","Cowbridge Road West","","Parker Road","","opp","","SW","E0053998","Caerau","Cardiff","","","","","",1,"U",312871,175683,-3.2558766288,51.4733777346,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:04:54",3,"rev","act"
"371514","5710AWA11420","cdijdwg","19",NA,"Palace Road","","","","","","Pencisely Road","","Palace Road","","nr","","SE","E0054009","Llandaff","Cardiff","","","","","",1,"U",315756,177388,-3.2147558045,51.4891423049,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:34:58",2,"rev","act"
"371515","5710AWA11417","cdijdtp","5601 0157",NA,"Insole Shops","","","","Insole Shops","","Waun-gron Road","","Ely Road","","o/s","","E","E0054009","Llandaff","Cardiff","","","","","",1,"U",315008,177339,-3.2255147755,51.4885897358,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:34:57",1,"rev","act"
"371516","5710AWA11418","cdijdpm","",NA,"Pencisely Road","","Caewal Road","","139 Pencisely Rd","","Pencisely Road","","Caewal Road","","","","SW","E0054009","Llandaff","Cardiff","","","","","",1,"U",315428,177393,-3.2194800303,51.4891382232,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371517","5710AWA11533","cdijpjg","92",NA,"Foxglove Close","","","","","","Grand Avenue","","Foxglove Close","","","","NE","N0075390","Ely","Cardiff","","","","","",1,"U",312784,176021,-3.2572124823,51.4764027074,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:32:12",1,"rev","act"
"371518","5710AWA11535","cdijpmg","5601 0399",NA,"St Francis School","","Moore Road","","Windsor Clive School","","Grand Avenue","","Moore Road","","o/s","","NE","N0075390","Ely","Cardiff","","","","","",1,"U",312986,176147,-3.2543357169,51.4775665118,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:06",1,"rev","act"
"371519","5710AWA11536","cdijpmw","5601 0398",NA,"Resurrection Church","","","","","","Grand Avenue","","Ty-Coch Road","","o/s","","NE","N0075390","Ely","Cardiff","","","","","",1,"U",313264,176316,-3.2503752801,51.4791284626,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:07",1,"rev","act"
"371520","5710AWA11537","cdijtw","5601 0400",NA,"Red House Road","","","","","","Grand Avenue","","Red House Road","","o/s","","NE","N0075390","Ely","Cardiff","","","","","",0,"U",313431,176397,-3.2479910015,51.4798822173,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:08",2,"rev","act"
"371521","5710AWA11538","cdijpgj","5601 0624",NA,"Charteris Green","","","","","","Grand Avenue","","Charteris Road","","opp","","E","N0075390","Ely","Cardiff","","","","","",0,"U",313732,176595,-3.2437061094,51.481708161,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:10",1,"rev","act"
"371522","5710AWA11501","cdiamat","5601 0516",NA,"Home Guard Club","","","","","","Heol Trelai","","Caerau Road","","","","NE","E0053998","Caerau","Cardiff","","","","","",1,"U",313487,175481,-3.2469601898,51.4716565354,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:31:45",1,"rev","act"
"371523","5710AWA11473","cdiamgw","5601 0778",NA,"Radnor Court","","Victoria Park Clinic","","Radnor Court","","Cowbridge Road East","","Beda Road","","o/s","","SE","E0053999","Canton","Cardiff","","","","","",1,"U",316269,176607,-3.207183383,51.482197817,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:51:58",2,"rev","act"
"371524","5710AWA11474","cdiaptw","",NA,"Clive Road","","","","Wesley Methodist Church","","Cowbridge Road East","","Nottingham Street","","opp","","E","E0053999","Canton","Cardiff","","","","","",1,"U",315949,176662,-3.2118036351,51.4826447094,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:51:59",3,"rev","act"
"371527","5710AWA11548","cdijptw","",NA,"Snowden Road","","","","101 Wilson Rd","","Snowden Road","","Wilson Road","","","","N","N0075390","Ely","Cardiff","","","","","",1,"U",312831,176383,-3.2566253557,51.4796640991,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:32:33",2,"rev","act"
"371528","5710AWA11599","cdijam","5601 0642",NA,"Staples","","","","","","Ferry Road","","","","","","NW","E0054006","Grangetown","Cardiff","","","","","",0,"U",317654,174153,-3.1866702838,51.460341023,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:31",1,"rev","act"
"371529","5710AWA11601","cditawa","5601 0627",NA,"Cardiff Bay Asda","","","","","","Ferry Road","","","","","","NW","E0054006","Grangetown","Cardiff","","","","","",0,"U",317787,173837,-3.184682767,51.457519669,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:51:27",1,"rev","act"
"371530","5710AWA11602","cditawd","5601 0626",NA,"Cardiff Bay Asda","","Asda","","","","Ferry Road","","","","","","SE","E0054006","Grangetown","Cardiff","","","","","",0,"U",317833,173770,-3.1840052524,51.4569240534,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:51:32",1,"rev","act"
"371531","5710AWA11603","cdidtjg","5601 0504",NA,"Beecher Avenue","","","","","","Channel View Road","","Beecher Avenue","","","","SE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317868,174149,-3.1835897679,51.4603362003,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371532","5710AWA11604","cdidtmj","11",NA,"Channel View Road","","","","","","Channel View Road","","Beecher Avenue","","","","NW","E0054006","Grangetown","Cardiff","","","","","",1,"U",317884,174088,-3.1833453325,51.459790159,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-09-03T00:00:00",0,"new","act"
"371533","5710AWA11605","cdidtmg","",NA,"Channel View Flats","","","","","","Channel View Road","","","","","","SE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317938,173981,-3.1825433838,51.4588361131,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371534","5710AWA11606","cdidtmp","5601 0600",NA,"Channel View Turn","","","","Channel View","","Channel View Road","","","","","","NW","E0054006","Grangetown","Cardiff","","","","","",1,"U",317990,173878,-3.1817711772,51.4579177297,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371535","5710AWA11477","cdiawtp","80",NA,"Wessex St","","","","Post Office","","Cowbridge Road East","","Nesta Road","","opp","","W","E0053999","Canton","Cardiff","","","","","",1,"U",315713,176665,-3.2152021492,51.4826365088,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:52:04",1,"rev","act"
"371536","5710AWA11478","cdiawpt","5601 0994",NA,"Victoria Park 2","","","","Bruton's","","Cowbridge Road East","","Lansdowne Road","","opp","","NW","E0035868","Victoria Park","Cardiff","","","","","",1,"U",315456,176695,-3.2189094791,51.4828677819,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:52:05",1,"rev","act"
"371537","5710AWA11479","cdiajpg","5601 0247",NA,"Colin Way","","","","45 Cowbridge Rd West","","Cowbridge Road West","","Colin Way","","","","SW","E0053998","Caerau","Cardiff","","","","","",1,"U",314402,176691,-3.2340833959,51.4826730741,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371538","5710AWA11480","cdiamaw","5601 0246",NA,"Caerau Aldi","","The Pendine","","Aldi Store","","Cowbridge Road West","","Grand Avenue","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",314138,176455,-3.2378268376,51.4805115078,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371539","5710AWA11571","cdiajwj","5601 0248",NA,"Heol-y-Felin","","","","","","Cowbridge Road West","","Heol-y-Felin","","","","NE","E0053998","Caerau","Cardiff","","","","","",0,"U",314278,176606,-3.2358480059,51.4818901699,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371540","5710AWA11551","cdidpm","5601 0511",NA,"Llewellyn Avenue","","","","104 Archer Road","","Archer Road","","Llewellyn Avenue","","","","NE","N0075390","Ely","Cardiff","","","","","",0,"U",313083,176612,-3.2530539207,51.4817614877,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371541","5710AWA11421","cdijdwj","",NA,"Palace Road","","","","56 Palace Road","","Palace Road","","Pencisely Road","","","","NW","E0054009","Llandaff","Cardiff","","","","","",1,"U",315780,177407,-3.2144147559,51.4893166846,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:15:00",1,"rev","act"
"371542","5710AWA11528","cdijtpm","5601 0401",NA,"Western Cemetery","","","","","","Green Farm Road","","Grand Avenue","","o/s","","NW","E0035843","Michaelston Super Ely","Cardiff","","","","","",1,"U",312077,175737,-3.2673191209,51.4737401626,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:01",3,"rev","act"
"371543","5710AWA11412","cdijdwp","",NA,"Rookwood Hospital","","Rookwood Hospital","","Rookwood Hospital","","Fairwater Road","","The Avenue","","opp","","SW","E0054009","Llandaff","Cardiff","","","","","",1,"U",315228,177999,-3.2225056673,51.4945558267,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:34:54",2,"rev","act"
